,Urn,JournalDate,PurchaseDate,ExpiryDate,Purchaser,Prefix,BondNumber,PayBranchCode_x,IssueTeller,unique_key,DateEncashment,PartyName,AccountNum,PayBranchCode_y,PayTeller,encashedyear,Denomination,Year
8621,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10713.0,800.0,7273126.0,OC10713,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8622,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10689.0,800.0,7273126.0,OC10689,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8623,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10700.0,800.0,7273126.0,OC10700,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8624,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10711.0,800.0,7273126.0,OC10711,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8625,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10847.0,800.0,7273126.0,OC10847,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8626,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10817.0,800.0,7273126.0,OC10817,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8627,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10820.0,800.0,7273126.0,OC10820,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8628,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10686.0,800.0,7273126.0,OC10686,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8629,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10687.0,800.0,7273126.0,OC10687,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8630,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10692.0,800.0,7273126.0,OC10692,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8631,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10694.0,800.0,7273126.0,OC10694,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8632,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10719.0,800.0,7273126.0,OC10719,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8633,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10718.0,800.0,7273126.0,OC10718,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8634,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10824.0,800.0,7273126.0,OC10824,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8635,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10846.0,800.0,7273126.0,OC10846,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8636,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10816.0,800.0,7273126.0,OC10816,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8637,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10837.0,800.0,7273126.0,OC10837,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8638,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10715.0,800.0,7273126.0,OC10715,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8639,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10848.0,800.0,7273126.0,OC10848,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
8640,00800202204070000002352,2022-04-07,2022-04-07,2022-04-21,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,10701.0,800.0,7273126.0,OC10701,2022-04-11,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9385,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11785.0,691.0,5972302.0,OC11785,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9386,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11855.0,691.0,5972302.0,OC11855,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9387,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11791.0,691.0,5972302.0,OC11791,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9388,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11847.0,691.0,5972302.0,OC11847,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9389,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11869.0,691.0,5972302.0,OC11869,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9390,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11827.0,691.0,5972302.0,OC11827,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9391,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11773.0,691.0,5972302.0,OC11773,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9392,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11819.0,691.0,5972302.0,OC11819,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9393,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11771.0,691.0,5972302.0,OC11771,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9394,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11787.0,691.0,5972302.0,OC11787,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9395,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11873.0,691.0,5972302.0,OC11873,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9396,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11801.0,691.0,5972302.0,OC11801,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9397,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11829.0,691.0,5972302.0,OC11829,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9398,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11857.0,691.0,5972302.0,OC11857,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9399,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11797.0,691.0,5972302.0,OC11797,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9400,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11903.0,691.0,5972302.0,OC11903,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9401,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11861.0,691.0,5972302.0,OC11861,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9402,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11887.0,691.0,5972302.0,OC11887,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9403,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11824.0,691.0,5972302.0,OC11824,2022-07-14,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9404,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11843.0,691.0,5972302.0,OC11843,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9405,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11803.0,691.0,5972302.0,OC11803,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9406,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11865.0,691.0,5972302.0,OC11865,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9407,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11877.0,691.0,5972302.0,OC11877,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9408,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11879.0,691.0,5972302.0,OC11879,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9409,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11767.0,691.0,5972302.0,OC11767,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9410,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11769.0,691.0,5972302.0,OC11769,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9411,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11757.0,691.0,5972302.0,OC11757,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9412,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11781.0,691.0,5972302.0,OC11781,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9413,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11851.0,691.0,5972302.0,OC11851,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9414,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11815.0,691.0,5972302.0,OC11815,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9415,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11821.0,691.0,5972302.0,OC11821,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9416,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11845.0,691.0,5972302.0,OC11845,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9417,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11775.0,691.0,5972302.0,OC11775,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9418,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11823.0,691.0,5972302.0,OC11823,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9419,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11789.0,691.0,5972302.0,OC11789,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9420,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11897.0,691.0,5972302.0,OC11897,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9421,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11899.0,691.0,5972302.0,OC11899,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9422,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11867.0,691.0,5972302.0,OC11867,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9423,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11881.0,691.0,5972302.0,OC11881,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9424,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11883.0,691.0,5972302.0,OC11883,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9425,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11895.0,691.0,5972302.0,OC11895,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9426,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11763.0,691.0,5972302.0,OC11763,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9427,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11777.0,691.0,5972302.0,OC11777,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9428,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11795.0,691.0,5972302.0,OC11795,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9429,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11755.0,691.0,5972302.0,OC11755,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9430,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11805.0,691.0,5972302.0,OC11805,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9431,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11809.0,691.0,5972302.0,OC11809,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9432,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11885.0,691.0,5972302.0,OC11885,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9433,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11837.0,691.0,5972302.0,OC11837,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9434,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11799.0,691.0,5972302.0,OC11799,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9435,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11849.0,691.0,5972302.0,OC11849,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9436,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11817.0,691.0,5972302.0,OC11817,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9437,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11871.0,691.0,5972302.0,OC11871,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9438,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11783.0,691.0,5972302.0,OC11783,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9439,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11893.0,691.0,5972302.0,OC11893,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9440,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11839.0,691.0,5972302.0,OC11839,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9441,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11859.0,691.0,5972302.0,OC11859,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9442,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11891.0,691.0,5972302.0,OC11891,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9443,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11813.0,691.0,5972302.0,OC11813,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9444,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11765.0,691.0,5972302.0,OC11765,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9445,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11779.0,691.0,5972302.0,OC11779,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9446,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11853.0,691.0,5972302.0,OC11853,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9447,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11863.0,691.0,5972302.0,OC11863,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9448,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11761.0,691.0,5972302.0,OC11761,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9449,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11793.0,691.0,5972302.0,OC11793,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9450,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11811.0,691.0,5972302.0,OC11811,2022-07-12,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9451,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11831.0,691.0,5972302.0,OC11831,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9452,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11807.0,691.0,5972302.0,OC11807,2022-07-11,ALL INDIA TRINAMOOL CONGRESS,*******0688,1.0,3490777.0,2022.0,10000000.0,2022
9453,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11875.0,691.0,5972302.0,OC11875,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9454,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11901.0,691.0,5972302.0,OC11901,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9455,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11889.0,691.0,5972302.0,OC11889,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
9456,00691202207060000002469,2022-07-06,2022-07-06,2022-07-20,FUTURE GAMING AND HOTEL SERVICES PRIVATE LIMITED,OC,11841.0,691.0,5972302.0,OC11841,2022-07-08,DRAVIDA MUNNETRA KAZHAGAM (DMK),*******8935,800.0,1012016.0,2022.0,10000000.0,2022
